Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,HomeStreak,Orig. Scheduled,HomeGame,Index,year
100,202307230,boxscore,MIL,ATL,L,2,4,,55-45,1,up 0.5,Hernández,Peguero,Iglesias,2:35,D,"38,605",1.40,-,,True,1494,2023
101,202307230,boxscore,MIN,CHW,W-wo,5,4,12,53-48,1,up 3.0,Pagán,Scholtens,,3:28,D,"29,001",1.14,+++,,True,1495,2023
100,202307230,boxscore,LAA,PIT,W,7,5,,51-49,3, 8.0,Anderson,Keller,Estévez,2:40,D,"28,385",.69,+,,True,1496,2023
100,202307230,boxscore,TEX,LAD,W,8,4,,59-41,1,up 3.0,Pérez,Sheehan,,2:23,D,"39,632",1.34,+,,True,1497,2023
101,202307240,boxscore,HOU,TEX,W-wo,10,9,,57-44,2, 2.0,Pressly,Speas,,3:17,N,"37,973",2.20,++,,True,1498,2023
101,202307240,boxscore,SDP,PIT,L,4,8,,48-53,4, 10.0,Priester,Darvish,,2:53,N,"43,419",.46,--,,True,1499,2023
100,202307240,boxscore,DET,SFG,W,5,1,,46-54,3, 7.0,Skubal,Stripling,,2:16,D,"16,907",.31,++,,True,1500,2023
101,202307240,boxscore,MIL,CIN,W-wo,3,2,,56-45,1,up 1.5,Williams,Díaz,,2:52,N,"29,216",1.72,+,,True,1501,2023
100,202307240,boxscore,CLE,KCR,L,3,5,,49-51,2, 4.0,Yarbrough,Allen,Barlow,2:19,N,"19,630",.79,--,,True,1502,2023
100,202307240,boxscore,WSN,COL,L,6,10,,41-59,5, 24.0,Kauffmann,Corbin,,2:55,N,"17,194",.02,-,,True,1503,2023
102,202307240,boxscore,MIN,SEA,W-wo,4,3,10,54-48,1,up 4.0,López,Sewald,,2:37,N,"22,969",1.12,++++,,True,1504,2023
100,202307240,boxscore,PHI,BAL,L,2,3,,53-47,3, 12.0,Baker,Kimbrel,Pérez,2:41,N,"44,043",1.04,-,,True,1505,2023
99,202307240,boxscore,LAD,TOR,L,3,6,11,57-42,1,up 4.0,Jackson,Bickford,Romano,3:28,N,"47,731",1.36,--,,True,1506,2023
101,202307240,boxscore,ARI,STL,L,6,10,,54-47,2, 4.0,Gallegos,Chafin,,2:59,N,"23,184",1.39,-----,,True,1507,2023
102,202307250,boxscore,SDP,PIT,W,5,1,,49-53,4, 10.0,Snell,Hill,,2:48,N,"43,448",.42,+,,True,1508,2023
100,202307250,boxscore,LAD,TOR,W-wo,8,7,10,58-42,1,up 4.0,Graterol,White,,3:26,N,"47,069",1.40,+,,True,1509,2023
101,202307250,boxscore,CLE,KCR,W,5,1,,50-51,2, 3.0,Civale,Greinke,,1:59,N,"22,177",.71,+,,True,1510,2023
101,202307250,boxscore,BOS,ATL,W,7,1,,54-47,4, 8.0,Pivetta,Morton,,2:54,N,"36,663",.86,+++,,True,1511,2023
102,202307250,boxscore,ARI,STL,W,3,1,,55-47,2, 4.0,Nelson,Romero,Ginkel,2:23,N,"23,572",1.37,+,,True,1512,2023
102,202307250,boxscore,MIL,CIN,L,3,4,,56-46,1,up 0.5,Abbott,Burnes,Díaz,3:13,N,"27,551",1.70,-,,True,1513,2023
102,202307250,boxscore,SFG,OAK,W,2,1,,55-47,2, 4.0,Rogers,Erceg,Doval,2:20,N,"40,014",1.37,+,,True,1514,2023
102,202307250,boxscore,CHW,CHC,L,3,7,,41-61,4, 12.5,Hendricks,Kopech,Alzolay,2:42,N,"37,079",.03,----,,True,1515,2023
101,202307250,boxscore,DET,LAA,L,6,7,10,46-55,3, 7.0,Estévez,Lange,Loup,2:55,N,"24,856",.35,-,,True,1516,2023
101,202307250,boxscore,WSN,COL,W,6,5,,42-59,5, 23.0,Ferrer,Lawrence,Finnegan,2:31,N,"18,182",.01,+,,True,1517,2023
101,202307250,boxscore,NYY,NYM,L,3,9,,53-48,5, 9.0,Verlander,Germán,,3:11,N,"46,540",.84,-,,True,1518,2023
101,202307250,boxscore,PHI,BAL,W-wo,4,3,,54-47,2, 11.0,Marte,Cano,,2:48,N,"37,200",1.01,+,,True,1519,2023
102,202307250,boxscore,HOU,TEX,W,4,3,,58-44,2, 1.0,France,Rodríguez,Pressly,2:20,N,"40,520",2.29,+++,,True,1520,2023
103,202307250,boxscore,MIN,SEA,L,7,9,,54-49,1,up 3.0,Brash,Ortega,Sewald,2:55,N,"26,824",1.12,-,,True,1521,2023
104,202307250,boxscore,TBR,MIA,W,4,1,,62-42,2, 1.5,Glasnow,Cabrera,Fairbanks,2:24,N,"20,508",1.26,+,,True,1522,2023
102,202307260,boxscore,CLE,KCR,W,8,3,,51-51,2, 2.0,Sandlin,Marsh,,3:07,D,"26,699",.79,++,,True,1523,2023
103,202307260,boxscore,CHW,CHC,L,7,10,,41-62,4, 12.5,Assad,Kelly,Alzolay,3:18,N,"37,214",.03,-----,,True,1524,2023
102,202307260,boxscore,WSN,COL,W-wo,5,4,,43-59,5, 22.0,Machado,Bard,,2:23,D,"16,893",.01,++,,True,1525,2023
103,202307260,boxscore,SFG,OAK,W,8,3,,56-47,2, 3.0,Wood,Harris,,2:28,N,"36,142",1.38,++,,True,1526,2023
104,202307260,boxscore,MIN,SEA,L,7,8,,54-50,1,up 2.0,Miller,Ryan,Muñoz,2:41,D,"25,728",1.12,--,,True,1527,2023
102,202307260,boxscore,BOS,ATL,W,5,3,,55-47,4, 7.0,Jacques,Johnson,Jansen,2:29,N,"37,457",.97,++++,,True,1528,2023
101,202307260,boxscore,LAD,TOR,L,1,8,,58-43,1,up 3.0,Kikuchi,Gonsolin,,2:54,D,"46,667",1.35,-,,True,1529,2023
105,202307260,boxscore,TBR,MIA,L,1,7,,62-43,2, 1.5,Alcantara,Eflin,,2:13,D,"20,971",1.25,-,,True,1530,2023
103,202307260,boxscore,SDP,PIT,L,2,3,,49-54,4, 10.0,Oviedo,Lugo,Bednar,2:22,D,"41,394",.45,-,,True,1531,2023
102,202307260,boxscore,NYY,NYM,W,3,1,,54-48,5, 8.0,Rodón,Quintana,Holmes,2:32,N,"46,761",.76,+,,True,1532,2023
103,202307260,boxscore,MIL,CIN,W,3,0,,57-46,1,up 1.5,Peguero,Lively,Williams,2:09,D,"38,596",1.76,+,,True,1533,2023
103,202307260,boxscore,ARI,STL,L,7,11,,55-48,3, 4.0,Pallante,Gallen,,3:09,D,"22,457",1.41,-,,True,1534,2023
103,202307260,boxscore,HOU,TEX,L,5,13,,58-45,2, 2.0,Heaney,Valdez,,2:58,N,"40,398",2.27,-,,True,1535,2023
102,202307260,boxscore,PHI,BAL,W,6,4,,55-47,2, 10.0,Domínguez,Bradish,Soto,2:21,N,"40,235",1.07,++,,True,1536,2023
104,202307270,boxscore,CHW,CLE,L,3,6,,41-63,4, 13.0,Bibee,Cease,Clase,2:49,N,"20,893",.03,------,,True,1537,2023
104,202307270,boxscore,STL,CHC,L,3,10,,46-58,4, 11.5,Steele,Mikolas,,2:53,N,"44,584",.13,-,,True,1538,2023
102,202307270,boxscore,NYM,WSN,W,2,1,,48-54,4, 17.0,Peterson,Thompson,Raley,2:48,N,"32,834",.27,+,,True,1539,2023
102,202307271,boxscore,DET,LAA,L,0,6,,46-56,3, 7.5,Ohtani,Lorenzen,,2:16,D,,.30,--,,True,1540,2023
103,202307272,boxscore,DET,LAA,L,4,11,,46-57,3, 7.5,Sandoval,Manning,,2:59,D,"30,238",.28,---,,True,1541,2023
104,202307280,boxscore,HOU,TBR,L,3,4,,58-46,2, 2.0,Poche,Pressly,Fairbanks,2:45,N,"38,592",1.77,--,,True,1542,2023
103,202307280,boxscore,PIT,PHI,L,1,2,,45-58,4, 11.5,Wheeler,Keller,Kimbrel,2:38,N,"34,202",.09,-,,True,1543,2023
103,202307280,boxscore,NYM,WSN,W,5,1,,49-54,4, 17.0,Scherzer,Gore,,2:37,N,"25,385",.33,++,,True,1544,2023
104,202307280,boxscore,SDP,TEX,W,7,1,,50-54,4, 9.0,Musgrove,Dunning,,2:38,N,"44,241",.35,+,,True,1545,2023
105,202307280,boxscore,KCR,MIN,W-wo,8,5,10,30-75,5, 24.0,Clarke,Duran,,3:17,N,"23,022",.00,+,,True,1546,2023
105,202307280,boxscore,STL,CHC,L,2,3,,46-59,4, 11.5,Smyly,Montgomery,Alzolay,2:41,N,"43,424",.09,--,,True,1547,2023
103,202307280,boxscore,COL,OAK,L,5,8,,40-63,5, 18.5,Sears,Freeland,May,3:08,N,"37,262",.00,---,,True,1548,2023
101,202307280,boxscore,ATL,MIL,W,10,7,,65-36,1,up10.0,McHugh,Houser,Iglesias,2:55,N,"42,502",.57,+,,True,1549,2023
105,202307280,boxscore,CHW,CLE,W,3,0,,42-63,4, 12.0,Toussaint,Curry,Santos,2:29,N,"26,654",.02,+,,True,1550,2023
102,202307280,boxscore,LAD,CIN,L,5,6,,58-44,1,up 3.0,Williamson,Miller,Díaz,2:51,N,"48,280",1.64,--,,True,1551,2023
104,202307280,boxscore,MIA,DET,W,6,5,,56-48,3, 10.5,Puk,Foley,,2:39,N,"15,918",1.05,++,,True,1552,2023
104,202307280,boxscore,ARI,SEA,L,2,5,,55-49,3, 4.0,Gilbert,Henry,Sewald,2:53,N,"31,697",1.39,--,,True,1553,2023
103,202307280,boxscore,BAL,NYY,W-wo,1,0,,63-40,1,up 1.5,Bautista,Kahnle,,2:35,N,"34,558",1.37,+,,True,1554,2023
104,202307280,boxscore,TOR,LAA,W,4,1,,58-46,3, 5.5,Gausman,Giolito,García,2:45,N,"42,106",1.37,++,,True,1555,2023
104,202307280,boxscore,SFG,BOS,L,2,3,,56-48,2, 3.0,Crawford,Webb,Jansen,2:17,N,"33,755",1.50,-,,True,1556,2023
105,202307290,boxscore,MIA,DET,L,0,5,,56-49,3, 11.5,Wentz,Cueto,,2:38,D,"32,936",1.07,-,,True,1557,2023
105,202307290,boxscore,ARI,SEA,W,4,3,,56-49,3, 4.0,Ginkel,Muñoz,McGough,2:47,N,"44,472",1.31,+,,True,1558,2023
104,202307290,boxscore,PIT,PHI,W,7,6,,46-58,4, 10.5,Priester,Nola,Bednar,3:03,N,"38,434",.05,+,,True,1559,2023
102,202307290,boxscore,ATL,MIL,W,11,5,,66-36,1,up11.0,Elder,Teheran,,2:36,N,"43,276",.44,++,,True,1560,2023
106,202307290,boxscore,KCR,MIN,W,10,7,,31-75,5, 23.0,Lyles,Ober,Barlow,3:13,N,"20,643",.00,++,,True,1561,2023
106,202307290,boxscore,CHW,CLE,W,7,2,,43-63,4, 11.0,Clevinger,Allen,,2:26,N,"26,299",.03,++,,True,1562,2023
105,202307290,boxscore,SDP,TEX,W,4,0,,51-54,4, 9.0,Darvish,Pérez,,2:35,N,"42,677",.42,++,,True,1563,2023
105,202307290,boxscore,HOU,TBR,W,17,4,,59-46,2, 1.0,Brown,Bradley,,3:00,N,"40,004",1.75,+,,True,1564,2023
104,202307290,boxscore,COL,OAK,L,3,11,,40-64,5, 19.5,Blackburn,Flexen,,2:52,N,"45,085",.00,----,,True,1565,2023
103,202307290,boxscore,LAD,CIN,W,3,2,,59-44,1,up 3.0,Kelly,Weaver,Phillips,2:26,N,"51,015",1.74,+,,True,1566,2023
105,202307290,boxscore,TOR,LAA,W,6,1,,59-46,3, 4.5,Cabrera,Detmers,,2:59,D,"41,997",1.30,+++,,True,1567,2023
104,202307290,boxscore,NYM,WSN,L,6,11,,49-55,4, 18.0,Corbin,Carrasco,,3:04,N,"30,858",.38,-,,True,1568,2023
106,202307290,boxscore,STL,CHC,L,1,5,,46-60,5, 11.5,Taillon,Wainwright,,2:29,N,"44,877",.07,---,,True,1569,2023
105,202307290,boxscore,SFG,BOS,W-wo,3,2,,57-48,2, 3.0,Doval,Jansen,,2:38,D,"37,470",1.45,+,,True,1570,2023
104,202307290,boxscore,BAL,NYY,L,3,8,,63-41,1,up 1.5,Schmidt,Wells,,3:09,N,"42,829",1.24,-,,True,1571,2023
105,202307300,boxscore,PIT,PHI,W-wo,6,4,10,47-58,4, 10.0,Perdomo,Vasquez,,3:00,D,"34,515",.07,++,,True,1572,2023
107,202307300,boxscore,KCR,MIN,W,2,1,,32-75,5, 22.0,Yarbrough,Maeda,Hernández,2:25,D,"13,752",.00,+++,,True,1573,2023
105,202307300,boxscore,COL,OAK,W,2,0,,41-64,5, 18.5,Blach,Medina,Lawrence,2:23,D,"31,789",.00,+,,True,1574,2023
105,202307300,boxscore,NYM,WSN,W,5,2,,50-55,4, 18.0,Verlander,Williams,Raley,2:33,D,"33,861",.30,+,,True,1575,2023
107,202307300,boxscore,CHW,CLE,L,0,5,,43-64,4, 11.0,Civale,Kopech,,2:21,D,"28,096",.05,-,,True,1576,2023
106,202307300,boxscore,SFG,BOS,W-wo,4,3,11,58-48,2, 2.0,Beck,Llovera,,3:13,D,"37,026",1.45,++,,True,1577,2023
106,202307300,boxscore,ARI,SEA,L,0,4,,56-50,3, 4.0,Castillo,Kelly,,2:33,D,"35,295",1.37,-,,True,1578,2023
104,202307300,boxscore,LAD,CIN,L,0,9,,59-45,1,up 2.0,Ashcraft,Grove,,2:13,D,"45,936",1.65,-,,True,1579,2023
106,202307300,boxscore,TOR,LAA,L,2,3,10,59-47,3, 5.5,Estévez,García,,3:06,D,"41,810",1.37,-,,True,1580,2023
107,202307300,boxscore,STL,CHC,W,3,0,,47-60,5, 11.0,Matz,Hendricks,Romero,2:03,D,"43,670",.05,+,,True,1581,2023
103,202307300,boxscore,ATL,MIL,W,8,6,,67-36,1,up11.5,Yates,Payamps,Iglesias,2:30,D,"40,262",.36,+++,,True,1582,2023
105,202307300,boxscore,BAL,NYY,W,9,3,,64-41,1,up 1.5,Baumann,Severino,,3:04,N,"37,429",1.35,+,,True,1583,2023
106,202307300,boxscore,MIA,DET,W,8,6,,57-49,2, 11.5,López,Holton,Robertson,2:55,D,"18,207",1.03,+,,True,1584,2023
106,202307300,boxscore,SDP,TEX,W,5,3,,52-54,4, 8.0,Snell,Leclerc,Hader,3:08,D,"42,943",.48,+++,,True,1585,2023
106,202307300,boxscore,HOU,TBR,L,2,8,,59-47,2, 1.0,Littell,Bielak,,2:39,D,"40,357",1.76,-,,True,1586,2023
104,202307310,boxscore,ATL,LAA,L,1,4,,67-37,1,up11.0,Silseth,Morton,López,2:36,N,"41,173",.29,-,,True,1587,2023
106,202307310,boxscore,NYY,TBR,L,1,5,,55-51,5, 10.0,Glasnow,Brito,,2:26,N,"43,613",.80,--,,True,1588,2023
107,202307310,boxscore,HOU,CLE,W,7,3,,60-47,2, 0.5,France,Morgan,Pressly,2:45,N,"30,165",1.78,+,,True,1589,2023
107,202307310,boxscore,TOR,BAL,L,2,4,,59-48,3, 6.5,Gibson,Bassitt,Bautista,3:00,N,"31,122",1.48,--,,True,1590,2023
106,202307310,boxscore,CHC,CIN,L,5,6,,53-53,3, 5.0,Farmer,Stroman,Díaz,2:51,N,"34,688",1.09,--,,True,1591,2023
107,202307310,boxscore,SFG,ARI,L,3,4,11,58-49,2, 2.5,Ginkel,Rogers,McGough,2:55,N,"28,404",1.81,-,,True,1592,2023
106,202307310,boxscore,COL,SDP,W-wo,4,3,10,42-64,5, 18.0,Hand,Martinez,,2:51,N,"25,582",.00,++,,True,1593,2023
107,202307310,boxscore,WSN,MIL,W,5,3,,45-62,5, 23.5,Weems,Peguero,Finnegan,2:30,N,"19,290",.01,+,,True,1594,2023
107,202307310,boxscore,MIA,PHI,L,2,4,,57-50,3, 11.5,Walker,Scott,Kimbrel,2:50,N,"9,808",1.19,-,,True,1595,2023
106,202307310,boxscore,SEA,BOS,W,6,2,,55-51,4, 5.0,Brash,Pivetta,,2:45,N,"32,665",.93,++,,True,1596,2023
105,202308010,boxscore,LAD,OAK,W,7,3,,60-45,1,up 2.5,Lynn,Waldichuk,,2:49,N,"44,207",1.56,+,,True,1597,2023
108,202308010,boxscore,KCR,NYM,W-wo,7,6,10,33-75,5, 22.0,Hernández,Raley,,3:16,N,"16,140",.00,++++,,True,1598,2023
107,202308010,boxscore,SEA,BOS,L,4,6,,55-52,4, 6.0,Bello,Miller,Jansen,2:38,N,"28,677",1.07,-,,True,1599,2023
108,202308010,boxscore,STL,MIN,L,2,3,,47-61,5, 11.5,López,Mikolas,Duran,2:35,N,"37,162",.06,-,,True,1600,2023
108,202308010,boxscore,TOR,BAL,L,3,13,,59-49,3, 7.5,Bradish,Ryu,,2:43,N,"40,691",1.34,---,,True,1601,2023
105,202308010,boxscore,ATL,LAA,W,5,1,,68-37,1,up11.0,Strider,Sandoval,,2:30,N,"41,777",.35,+,,True,1602,2023
108,202308010,boxscore,HOU,CLE,W,2,0,,61-47,2, 0.5,Valdez,Williams,,2:06,N,"33,703",1.82,++,,True,1603,2023
107,202308010,boxscore,CHC,CIN,W,20,9,,54-53,3, 4.0,Steele,Lively,,2:54,N,"33,452",.98,+,,True,1604,2023
108,202308010,boxscore,WSN,MIL,L,4,6,,45-63,5, 24.5,Peralta,Gray,Williams,2:41,N,"19,847",.02,-,,True,1605,2023
108,202308010,boxscore,MIA,PHI,L,1,3,,57-51,3, 12.5,Soto,Robertson,Domínguez,2:22,N,"9,600",1.15,--,,True,1606,2023
107,202308010,boxscore,NYY,TBR,L,2,5,,55-52,5, 11.0,Eflin,Rodón,Fairbanks,2:38,N,"38,047",.66,---,,True,1607,2023
107,202308010,boxscore,TEX,CHW,W,2,0,,61-46,1,up 0.5,Heaney,Scholtens,Smith,1:58,N,"28,988",1.72,+,,True,1608,2023
106,202308010,boxscore,PIT,DET,W,4,1,,48-58,4, 9.5,Oviedo,Manning,Bednar,2:04,N,"19,427",.10,+++,,True,1609,2023
107,202308010,boxscore,COL,SDP,L,5,8,,42-65,5, 19.0,Suarez,Lambert,Hader,3:01,N,"27,417",.00,-,,True,1610,2023
108,202308010,boxscore,SFG,ARI,W,4,3,,59-49,2, 2.5,Walker,Castro,Manaea,2:22,N,"25,806",1.76,+,,True,1611,2023
109,202308020,boxscore,SFG,ARI,W,4,2,,60-49,2, 2.5,Webb,Gilbert,Doval,2:13,N,"28,956",1.79,++,,True,1612,2023
109,202308020,boxscore,HOU,CLE,W,3,2,,62-47,2, 0.5,Maton,Sandlin,Pressly,2:43,D,"37,522",1.72,+++,,True,1613,2023
108,202308020,boxscore,TEX,CHW,W,11,1,,62-46,1,up 0.5,Dunning,Cease,,2:26,N,"28,735",1.63,++,,True,1614,2023
109,202308020,boxscore,STL,MIN,W,7,3,,48-61,5, 10.5,Hudson,Ryan,,2:23,N,"34,332",.03,+,,True,1615,2023
109,202308020,boxscore,TOR,BAL,W,4,1,,60-49,3, 6.5,Kikuchi,Rodriguez,Swanson,2:34,N,"36,924",1.22,+,,True,1616,2023
108,202308020,boxscore,NYY,TBR,W,7,2,,56-52,5, 10.0,Cole,McClanahan,,2:36,N,"38,740",.55,+,,True,1617,2023
108,202308020,boxscore,COL,SDP,L,1,11,,42-66,5, 20.0,Kerr,Freeland,,2:56,D,"28,437",.00,--,,True,1618,2023
106,202308020,boxscore,LAD,OAK,W,10,1,,61-45,1,up 2.5,Gonsolin,Harris,,2:29,N,"47,711",1.54,++,,True,1619,2023
107,202308020,boxscore,PIT,DET,L,3,6,,48-59,4, 9.5,Rodriguez,Bido,Holton,2:43,D,"14,370",.11,-,,True,1620,2023
108,202308020,boxscore,SEA,BOS,W,6,3,,56-52,3, 6.0,Brash,Schreiber,Muñoz,2:49,D,"37,942",.91,+,,True,1621,2023
108,202308020,boxscore,CHC,CIN,W,16,6,,55-53,3, 3.0,Fulmer,Farmer,,2:55,N,"33,991",1.06,++,,True,1622,2023
109,202308020,boxscore,KCR,NYM,W,4,0,,34-75,5, 21.0,Ragans,Senga,,2:35,N,"13,630",.00,+++++,,True,1623,2023
109,202308020,boxscore,MIA,PHI,W-wo,9,8,12,58-51,3, 12.5,Scott,Covey,,4:06,N,"12,669",1.13,+,,True,1624,2023
109,202308020,boxscore,WSN,MIL,W-wo,3,2,,46-63,5, 24.5,Finnegan,Williams,,2:20,D,"17,312",.01,+,,True,1625,2023
106,202308020,boxscore,ATL,LAA,W,12,5,,69-37,1,up12.0,Chirinos,Giolito,,2:39,D,"36,495",.28,++,,True,1626,2023
110,202308030,boxscore,TOR,BAL,L,1,6,,60-50,3, 7.5,Flaherty,Gausman,,3:00,D,"42,672",1.34,-,,True,1627,2023
110,202308030,boxscore,LAA,SEA,L,3,5,,56-54,4, 7.5,Campbell,Estévez,Muñoz,2:37,N,"37,701",.94,---,,True,1628,2023
107,202308030,boxscore,LAD,OAK,W,8,2,,62-45,1,up 2.5,Urías,Sears,Sheehan,2:28,N,"52,624",1.46,+++,,True,1629,2023
110,202308030,boxscore,SFG,ARI,W,1,0,,61-49,2, 2.5,Beck,Pfaadt,Doval,2:05,D,"33,087",1.74,+++,,True,1630,2023
110,202308030,boxscore,KCR,NYM,W,9,2,,35-75,5, 21.0,Singer,Carrasco,,2:14,D,"11,926",.00,++++++,,True,1631,2023
110,202308030,boxscore,MIA,PHI,L,2,4,,58-52,3, 13.0,Lorenzen,Cueto,Domínguez,2:19,D,"16,709",1.18,-,,True,1632,2023
109,202308030,boxscore,TEX,CHW,W,5,3,,63-46,1,up 1.5,Scherzer,Toussaint,Smith,2:27,D,"29,804",1.58,+++,,True,1633,2023
109,202308030,boxscore,CHC,CIN,W,5,3,,56-53,3, 2.5,Taillon,Weaver,Alzolay,2:43,N,"35,615",1.16,+++,,True,1634,2023
109,202308030,boxscore,NYY,HOU,W,4,3,,57-52,5, 10.0,King,Graveman,Holmes,2:55,N,"44,019",.69,++,,True,1635,2023
110,202308030,boxscore,STL,MIN,L,3,5,,48-62,5, 11.0,Gray,Liberatore,Duran,2:32,N,"36,949",.05,-,,True,1636,2023
110,202308030,boxscore,MIL,PIT,W,14,1,,59-51,1,up 0.5,Houser,Keller,,2:38,N,"25,930",1.41,+,,True,1637,2023
109,202308040,boxscore,DET,TBR,L,0,8,,48-61,3, 8.0,Littell,Olson,,2:29,N,"26,050",.27,-,,True,1638,2023
110,202308040,boxscore,CLE,CHW,W,4,2,,54-56,2, 2.5,Allen,Clevinger,Clase,2:24,N,"37,056",.79,+,,True,1639,2023
110,202308040,boxscore,BAL,NYM,W,10,3,,68-42,1,up 2.0,Baumann,Bickford,,3:07,N,"29,550",1.05,++,,True,1640,2023
110,202308040,boxscore,PHI,KCR,L,5,7,,59-51,2, 12.5,Lyles,Nola,Cox,3:04,N,"36,510",1.08,-,,True,1641,2023
110,202308040,boxscore,NYY,HOU,L,3,7,,57-53,5, 11.0,Brown,Severino,,3:04,N,"42,105",.82,-,,True,1642,2023
111,202308040,boxscore,LAA,SEA,L,7,9,,56-55,4, 8.5,Topa,López,Brash,3:02,N,"34,479",.76,----,,True,1643,2023
111,202308040,boxscore,STL,COL,L,4,9,,48-63,5, 11.0,Flexen,Wainwright,,2:43,N,"38,559",.02,--,,True,1644,2023
111,202308040,boxscore,MIN,ARI,W,3,2,,57-54,1,up 2.5,Thielbar,McGough,Duran,2:47,N,"29,408",.99,++,,True,1645,2023
110,202308040,boxscore,CHC,ATL,L,0,8,,56-54,3, 2.5,Fried,Hendricks,,2:09,D,"36,225",1.06,-,,True,1646,2023
112,202308040,boxscore,CIN,WSN,L,3,6,10,59-53,2, 0.5,Machado,Díaz,Finnegan,2:50,N,"39,284",1.41,----,,True,1647,2023
110,202308040,boxscore,TEX,MIA,W,6,2,,64-46,1,up 1.5,Montgomery,Luzardo,,2:24,N,"33,362",1.59,++++,,True,1648,2023
110,202308040,boxscore,SDP,LAD,L,5,10,,54-56,4, 10.0,Brasier,Suarez,Phillips,3:14,N,"42,930",.70,-,,True,1649,2023
111,202308040,boxscore,MIL,PIT,L,4,8,,59-52,1,up 0.5,De Los Santos,Rea,,2:57,N,"35,438",1.40,-,,True,1650,2023
109,202308040,boxscore,BOS,TOR,L,3,7,,57-52,4, 10.5,Manoah,Paxton,Hicks,2:31,N,"36,376",1.08,--,,True,1651,2023
112,202308050,boxscore,MIL,PIT,W-wo,3,2,10,60-52,1,up 1.5,Williams,Perdomo,,2:59,N,"35,250",1.36,+,,True,1652,2023
111,202308050,boxscore,CLE,CHW,L,4,7,,54-57,2, 3.5,Kopech,Syndergaard,,2:59,N,"35,823",.81,-,,True,1653,2023
111,202308050,boxscore,PHI,KCR,W,9,6,,60-51,2, 11.5,Strahm,Zerpa,Kimbrel,2:30,N,"42,326",.99,+,,True,1654,2023
111,202308050,boxscore,OAK,SFG,W,2,1,,31-80,5, 34.0,May,Walker,,2:34,D,"37,553",.00,+,,True,1655,2023
112,202308050,boxscore,STL,COL,W,6,2,,49-63,5, 11.0,Matz,Blach,,2:27,N,"38,121",.03,+,,True,1656,2023
113,202308050,boxscore,CIN,WSN,L,3,7,,59-54,2, 1.5,Adon,Abbott,,2:30,D,"41,059",1.33,-----,,True,1657,2023
110,202308050,boxscore,BOS,TOR,L,4,5,,57-53,5, 11.5,Berríos,Bernardino,Swanson,2:47,D,"36,732",.95,---,,True,1658,2023
111,202308050,boxscore,CHC,ATL,W,8,6,,57-54,3, 2.5,Fulmer,Elder,,3:10,D,"40,201",1.02,+,,True,1659,2023
112,202308050,boxscore,LAA,SEA,L,2,3,,56-56,4, 9.5,Kirby,Anderson,Muñoz,2:51,N,"35,318",.55,-----,,True,1660,2023
112,202308050,boxscore,MIN,ARI,W,12,1,,58-54,1,up 3.5,Maeda,Nelson,,2:28,N,"34,044",1.02,+++,,True,1661,2023
111,202308050,boxscore,BAL,NYM,W,7,3,,69-42,1,up 3.0,Gibson,Megill,,2:51,N,"44,326",1.00,+++,,True,1662,2023
110,202308050,boxscore,DET,TBR,W,4,2,,49-61,3, 8.0,Skubal,Civale,Brieske,2:47,D,"30,939",.19,+,,True,1663,2023
111,202308050,boxscore,TEX,MIA,W,9,8,,65-46,1,up 2.5,Gray,Weathers,Smith,2:49,D,"38,583",1.49,+++++,,True,1664,2023
111,202308050,boxscore,NYY,HOU,W,3,1,,58-53,4, 11.0,Hamilton,Verlander,Holmes,2:23,D,"41,411",.68,+,,True,1665,2023
111,202308050,boxscore,SDP,LAD,W,8,3,,55-56,4, 9.0,Martinez,Almonte,,2:56,N,"42,567",.65,+,,True,1666,2023
113,202308060,boxscore,MIL,PIT,L,1,4,,60-53,1,up 1.5,Oviedo,Woodruff,,2:30,D,"33,144",1.41,-,,True,1667,2023
112,202308060,boxscore,BAL,NYM,W,2,0,,70-42,1,up 3.0,Pérez,Quintana,Bautista,2:36,D,"27,100",.90,++++,,True,1668,2023
111,202308060,boxscore,DET,TBR,L,6,10,,49-62,3, 9.0,Poche,Manning,,2:48,D,"21,824",.22,-,,True,1669,2023
112,202308060,boxscore,CHC,ATL,W,6,4,,58-54,2, 1.5,Steele,Morton,Alzolay,2:52,D,"39,015",1.09,++,,True,1670,2023
112,202308060,boxscore,PHI,KCR,W,8,4,,61-51,2, 10.5,Walker,Greinke,,2:17,D,"43,112",1.03,++,,True,1671,2023
113,202308060,boxscore,MIN,ARI,W-wo,5,3,,59-54,1,up 4.5,Thielbar,Sewald,,2:40,D,"24,778",.98,++++,,True,1672,2023
114,202308060,boxscore,CIN,WSN,L,3,6,,59-55,2, 1.5,Machado,Richardson,Finnegan,3:07,D,"26,195",1.32,------,,True,1673,2023
112,202308060,boxscore,SDP,LAD,L,2,8,,55-57,4, 10.0,Lynn,Hill,,2:55,D,"43,306",.75,-,,True,1674,2023
111,202308060,boxscore,BOS,TOR,L,1,13,,57-54,5, 12.5,Bassitt,Murphy,,2:48,D,"36,162",.82,----,,True,1675,2023
112,202308060,boxscore,TEX,MIA,W,6,0,,66-46,1,up 2.5,Heaney,Alcantara,,2:20,D,"34,569",1.48,++++++,,True,1676,2023
